Category,Size,File,Algorithm,Time(us),Comparisons,Swaps
random,100000,data_274.txt,InsertionSort,12715037,2501596289,2501496297
random,100000,data_274.txt,QuickSort,17241,2201025,1028297
random,100000,data_274.txt,MergeSort,47387,1536231,1536231
random,100000,data_275.txt,InsertionSort,11986554,2502508972,2502408979
random,100000,data_275.txt,QuickSort,17536,2112580,1036618
random,100000,data_275.txt,MergeSort,46695,1536289,1536289
random,100000,data_276.txt,InsertionSort,11861664,2493174286,2493074297
random,100000,data_276.txt,QuickSort,18475,2052748,1054396
random,100000,data_276.txt,MergeSort,47102,1536480,1536480
random,100000,data_277.txt,InsertionSort,12710333,2501748067,2501648079
random,100000,data_277.txt,QuickSort,18292,2002666,1049583
random,100000,data_277.txt,MergeSort,45572,1536835,1536835
random,100000,data_278.txt,InsertionSort,12461016,2504587575,2504487591
random,100000,data_278.txt,QuickSort,22969,1976065,945740
random,100000,data_278.txt,MergeSort,51728,1536021,1536021
random,100000,data_279.txt,InsertionSort,12628327,2497909360,2497809368
random,100000,data_279.txt,QuickSort,16914,2025093,986356
random,100000,data_279.txt,MergeSort,45846,1536084,1536084
random,100000,data_28.txt,InsertionSort,12447488,2499654090,2499554104
random,100000,data_28.txt,QuickSort,16624,1951280,960520
random,100000,data_28.txt,MergeSort,45947,1536222,1536222
random,100000,data_280.txt,InsertionSort,12242158,2500344872,2500244886
random,100000,data_280.txt,QuickSort,18806,2022160,941859
random,100000,data_280.txt,MergeSort,48920,1536338,1536338
random,100000,data_281.txt,InsertionSort,12681984,2501480301,2501380313
random,100000,data_281.txt,QuickSort,17734,1990440,990431
random,100000,data_281.txt,MergeSort,50186,1536300,1536300
random,100000,data_282.txt,InsertionSort,12769446,2499908922,2499808931
random,100000,data_282.txt,QuickSort,16747,1967292,985601
random,100000,data_282.txt,MergeSort,47273,1536267,1536267
random,100000,data_283.txt,InsertionSort,12313323,2488995706,2488895714
random,100000,data_283.txt,QuickSort,17877,2049823,1124044
random,100000,data_283.txt,MergeSort,46144,1536433,1536433
random,100000,data_284.txt,InsertionSort,12464057,2497009992,2496910007
random,100000,data_284.txt,QuickSort,22568,1992106,930952
random,100000,data_284.txt,MergeSort,60168,1536621,1536621
random,100000,data_285.txt,InsertionSort,11989972,2504705618,2504605628
random,100000,data_285.txt,QuickSort,16914,1943095,1019131
random,100000,data_285.txt,MergeSort,46347,1536160,1536160
random,100000,data_286.txt,InsertionSort,12626134,2492954828,2492854840
random,100000,data_286.txt,QuickSort,16430,2149884,965025
random,100000,data_286.txt,MergeSort,44932,1536294,1536294
random,100000,data_287.txt,InsertionSort,12560974,2505486752,2505386760
random,100000,data_287.txt,QuickSort,16793,1970762,993814
random,100000,data_287.txt,MergeSort,47535,1536299,1536299
random,100000,data_288.txt,InsertionSort,11811571,2493670694,2493570703
random,100000,data_288.txt,QuickSort,16496,2018899,1005891
random,100000,data_288.txt,MergeSort,45054,1536117,1536117
random,100000,data_289.txt,InsertionSort,11877039,2495664948,2495564963
random,100000,data_289.txt,QuickSort,22353,2033831,1045804
random,100000,data_289.txt,MergeSort,56098,1536400,1536400
random,100000,data_29.txt,InsertionSort,11489973,2495606235,2495506244
random,100000,data_29.txt,QuickSort,17993,2111241,1008993
random,100000,data_29.txt,MergeSort,48143,1536465,1536465
random,100000,data_290.txt,InsertionSort,11603594,2504512174,2504412182
random,100000,data_290.txt,QuickSort,18036,2177776,1093112
random,100000,data_290.txt,MergeSort,48029,1536563,1536563
random,100000,data_291.txt,InsertionSort,12049497,2498601908,2498501916
random,100000,data_291.txt,QuickSort,16584,2015027,963779
random,100000,data_291.txt,MergeSort,47440,1536597,1536597
random,100000,data_292.txt,InsertionSort,11909426,2496655665,2496555676
random,100000,data_292.txt,QuickSort,19366,2163339,1070707
random,100000,data_292.txt,MergeSort,51695,1536387,1536387
random,100000,data_293.txt,InsertionSort,12403401,2490297507,2490197519
random,100000,data_293.txt,QuickSort,19104,2045776,1005366
random,100000,data_293.txt,MergeSort,48396,1536455,1536455
random,100000,data_294.txt,InsertionSort,12503198,2497516961,2497416968
random,100000,data_294.txt,QuickSort,21722,1997519,954362
random,100000,data_294.txt,MergeSort,60673,1536382,1536382
random,100000,data_295.txt,InsertionSort,12453783,2497607686,2497507701
random,100000,data_295.txt,QuickSort,17074,2077122,1081401
random,100000,data_295.txt,MergeSort,47740,1536300,1536300
random,100000,data_296.txt,InsertionSort,12066609,2501894635,2501794643
random,100000,data_296.txt,QuickSort,17217,1981384,988024
random,100000,data_296.txt,MergeSort,46419,1536420,1536420
random,100000,data_297.txt,InsertionSort,8424346,2489601979,2489501985
random,100000,data_297.txt,QuickSort,14177,2080823,1028963
random,100000,data_297.txt,MergeSort,29080,1536423,1536423
random,100000,data_298.txt,InsertionSort,7723351,2501571647,2501471661
random,100000,data_298.txt,QuickSort,14019,2083688,1057012
random,100000,data_298.txt,MergeSort,28951,1536179,1536179
random,100000,data_299.txt,InsertionSort,7793338,2505405134,2505305142
random,100000,data_299.txt,QuickSort,13692,2017077,1043327
random,100000,data_299.txt,MergeSort,29614,1536276,1536276
random,100000,data_3.txt,InsertionSort,10409397,2501794175,2501694186
random,100000,data_3.txt,QuickSort,16369,1992480,961781
random,100000,data_3.txt,MergeSort,45483,1536401,1536401
random,100000,data_30.txt,InsertionSort,11878650,2508413128,2508313141
random,100000,data_30.txt,QuickSort,16428,2093123,969010
random,100000,data_30.txt,MergeSort,46591,1536363,1536363
random,100000,data_31.txt,InsertionSort,12041556,2499940423,2499840432
random,100000,data_31.txt,QuickSort,17105,2127566,1022559
random,100000,data_31.txt,MergeSort,46398,1536413,1536413
random,100000,data_32.txt,InsertionSort,13005300,2509909887,2509809898
random,100000,data_32.txt,QuickSort,21134,2119735,1134883
random,100000,data_32.txt,MergeSort,58457,1536656,1536656
random,100000,data_33.txt,InsertionSort,12730957,2511653730,2511553741
random,100000,data_33.txt,QuickSort,17002,2174978,1013448
random,100000,data_33.txt,MergeSort,47573,1536469,1536469
random,100000,data_34.txt,InsertionSort,12240491,2497866085,2497766097
random,100000,data_34.txt,QuickSort,16782,1988975,995369
random,100000,data_34.txt,MergeSort,46615,1536423,1536423
random,100000,data_35.txt,InsertionSort,12249966,2499670046,2499570056
random,100000,data_35.txt,QuickSort,23830,2051629,982418
random,100000,data_35.txt,MergeSort,59095,1536441,1536441
random,100000,data_36.txt,InsertionSort,12035794,2499109811,2499009818
random,100000,data_36.txt,QuickSort,18814,2040087,926656
random,100000,data_36.txt,MergeSort,50721,1536287,1536287
random,100000,data_37.txt,InsertionSort,12513795,2491344208,2491244213
random,100000,data_37.txt,QuickSort,16769,2126983,1015278
random,100000,data_37.txt,MergeSort,46631,1536500,1536500
random,100000,data_38.txt,InsertionSort,12646818,2499895134,2499795147
random,100000,data_38.txt,QuickSort,20356,2031637,941603
random,100000,data_38.txt,MergeSort,53311,1536341,1536341
random,100000,data_39.txt,InsertionSort,12572382,2498339596,2498239605
random,100000,data_39.txt,QuickSort,17548,1965674,960649
random,100000,data_39.txt,MergeSort,47954,1536462,1536462
random,100000,data_4.txt,InsertionSort,12486086,2505271729,2505171734
random,100000,data_4.txt,QuickSort,24463,2160802,1165982
random,100000,data_4.txt,MergeSort,62775,1536151,1536151
random,100000,data_40.txt,InsertionSort,12080087,2500303834,2500203849
random,100000,data_40.txt,QuickSort,17484,2002392,999913
random,100000,data_40.txt,MergeSort,47546,1535975,1535975
random,100000,data_41.txt,InsertionSort,11311498,2499109981,2499009993
random,100000,data_41.txt,QuickSort,15397,2042422,1051220
random,100000,data_41.txt,MergeSort,32871,1536400,1536400
random,100000,data_42.txt,InsertionSort,9401280,2499274936,2499174952
random,100000,data_42.txt,QuickSort,20879,2057377,1062951
random,100000,data_42.txt,MergeSort,58903,1536460,1536460
random,100000,data_43.txt,InsertionSort,12574747,2504722890,2504622900
random,100000,data_43.txt,QuickSort,17861,2038859,967422
random,100000,data_43.txt,MergeSort,48230,1536143,1536143
random,100000,data_44.txt,InsertionSort,12924352,2506734553,2506634569
random,100000,data_44.txt,QuickSort,18166,1990119,1049165
random,100000,data_44.txt,MergeSort,57700,1536296,1536296
random,100000,data_45.txt,InsertionSort,12528677,2500114451,2500014461
random,100000,data_45.txt,QuickSort,16712,2056708,991359
random,100000,data_45.txt,MergeSort,47103,1536075,1536075
random,100000,data_46.txt,InsertionSort,12711983,2498073996,2497974009
random,100000,data_46.txt,QuickSort,17488,2110895,1016865
random,100000,data_46.txt,MergeSort,47518,1536205,1536205
random,100000,data_47.txt,InsertionSort,12670360,2501542164,2501442177
random,100000,data_47.txt,QuickSort,16882,2046870,928787
random,100000,data_47.txt,MergeSort,46358,1535953,1535953
random,100000,data_48.txt,InsertionSort,12543393,2494548495,2494448514
random,100000,data_48.txt,QuickSort,16604,1968205,1004822
random,100000,data_48.txt,MergeSort,48063,1536551,1536551
random,100000,data_49.txt,InsertionSort,12746180,2495008771,2494908780
random,100000,data_49.txt,QuickSort,19288,2090651,965331
random,100000,data_49.txt,MergeSort,57724,1535915,1535915
random,100000,data_5.txt,InsertionSort,12783618,2493714829,2493614839
random,100000,data_5.txt,QuickSort,20967,2040398,965245
random,100000,data_5.txt,MergeSort,59436,1536491,1536491
random,100000,data_50.txt,InsertionSort,13046434,2499960106,2499860124
random,100000,data_50.txt,QuickSort,17952,2056413,964727
random,100000,data_50.txt,MergeSort,52378,1536449,1536449
random,100000,data_51.txt,InsertionSort,11677178,2500302693,2500202708
random,100000,data_51.txt,QuickSort,17851,2041900,1072617
random,100000,data_51.txt,MergeSort,47903,1536467,1536467
random,100000,data_52.txt,InsertionSort,12566713,2499047483,2498947492
random,100000,data_52.txt,QuickSort,17039,2011261,1005253
random,100000,data_52.txt,MergeSort,46301,1536323,1536323
random,100000,data_53.txt,InsertionSort,12207309,2502114816,2502014833
random,100000,data_53.txt,QuickSort,16755,1959622,942874
random,100000,data_53.txt,MergeSort,48122,1536407,1536407
random,100000,data_54.txt,InsertionSort,12533373,2500295853,2500195864
random,100000,data_54.txt,QuickSort,16706,2109660,949612
random,100000,data_54.txt,MergeSort,47081,1536160,1536160
random,100000,data_55.txt,InsertionSort,13143668,2499273974,2499173985
random,100000,data_55.txt,QuickSort,17240,2150795,1029684
random,100000,data_55.txt,MergeSort,48006,1536489,1536489
random,100000,data_56.txt,InsertionSort,12161214,2503134741,2503034755
random,100000,data_56.txt,QuickSort,17205,2228898,1020405
random,100000,data_56.txt,MergeSort,48003,1536301,1536301
random,100000,data_57.txt,InsertionSort,12733802,2506448742,2506348756
random,100000,data_57.txt,QuickSort,17739,1999499,981867
random,100000,data_57.txt,MergeSort,53016,1536286,1536286
random,100000,data_58.txt,InsertionSort,12396108,2501040307,2500940316
random,100000,data_58.txt,QuickSort,17171,1945896,979227
random,100000,data_58.txt,MergeSort,47822,1536780,1536780
random,100000,data_59.txt,InsertionSort,12083371,2505455192,2505355202
random,100000,data_59.txt,QuickSort,17398,2080796,974898
random,100000,data_59.txt,MergeSort,47499,1536584,1536584
random,100000,data_6.txt,InsertionSort,12274131,2489538166,2489438180
random,100000,data_6.txt,QuickSort,17660,2083607,1176181
random,100000,data_6.txt,MergeSort,46492,1536084,1536084
random,100000,data_60.txt,InsertionSort,12467195,2488500489,2488400499
random,100000,data_60.txt,QuickSort,17135,2028726,1031509
random,100000,data_60.txt,MergeSort,47584,1536538,1536538
random,100000,data_61.txt,InsertionSort,12738136,2503391981,2503291990
random,100000,data_61.txt,QuickSort,16668,2020522,918696
random,100000,data_61.txt,MergeSort,48047,1536292,1536292
random,100000,data_62.txt,InsertionSort,12165199,2504523598,2504423607
random,100000,data_62.txt,QuickSort,18908,2044917,1014164
random,100000,data_62.txt,MergeSort,48482,1536347,1536347
random,100000,data_63.txt,InsertionSort,12533680,2489926341,2489826354
random,100000,data_63.txt,QuickSort,17542,2037592,1038921
random,100000,data_63.txt,MergeSort,46970,1536592,1536592
random,100000,data_64.txt,InsertionSort,12357065,2501509344,2501409362
random,100000,data_64.txt,QuickSort,18465,2249831,1202603
random,100000,data_64.txt,MergeSort,48859,1536472,1536472
random,100000,data_65.txt,InsertionSort,12225356,2497292609,2497192622
random,100000,data_65.txt,QuickSort,17344,2091479,1025112
random,100000,data_65.txt,MergeSort,47788,1536088,1536088
random,100000,data_66.txt,InsertionSort,12549357,2505689826,2505589837
random,100000,data_66.txt,QuickSort,17034,1985995,1012954
random,100000,data_66.txt,MergeSort,45493,1536311,1536311
random,100000,data_67.txt,InsertionSort,12270738,2504323184,2504223194
random,100000,data_67.txt,QuickSort,18183,2035117,1011745
random,100000,data_67.txt,MergeSort,48993,1536376,1536376
random,100000,data_68.txt,InsertionSort,12773922,2488010795,2487910801
random,100000,data_68.txt,QuickSort,18310,2097353,999367
random,100000,data_68.txt,MergeSort,50086,1536540,1536540
random,100000,data_69.txt,InsertionSort,11559384,2502511115,2502411122
random,100000,data_69.txt,QuickSort,20081,2093335,1029170
random,100000,data_69.txt,MergeSort,51206,1536113,1536113
random,100000,data_7.txt,InsertionSort,13173203,2497244548,2497144559
random,100000,data_7.txt,QuickSort,22329,2078405,1002604
random,100000,data_7.txt,MergeSort,59195,1536675,1536675
random,100000,data_70.txt,InsertionSort,8518519,2494587338,2494487354
random,100000,data_70.txt,QuickSort,12765,2024131,1030640
random,100000,data_70.txt,MergeSort,28482,1536417,1536417
random,100000,data_71.txt,InsertionSort,7735178,2501355173,2501255184
random,100000,data_71.txt,QuickSort,14019,1961241,996097
random,100000,data_71.txt,MergeSort,29184,1536518,1536518
random,100000,data_72.txt,InsertionSort,7738327,2498400627,2498300640
random,100000,data_72.txt,QuickSort,13620,2007413,1063943
random,100000,data_72.txt,MergeSort,28812,1536502,1536502
random,100000,data_73.txt,InsertionSort,8432716,2501155864,2501055876
random,100000,data_73.txt,QuickSort,13407,1988097,1040543
random,100000,data_73.txt,MergeSort,28312,1536342,1536342
random,100000,data_74.txt,InsertionSort,7649490,2507488419,2507388439
random,100000,data_74.txt,QuickSort,13980,2239887,1088126
random,100000,data_74.txt,MergeSort,28539,1536553,1536553
random,100000,data_75.txt,InsertionSort,7554132,2490839151,2490739163
random,100000,data_75.txt,QuickSort,13774,2075288,1124252
random,100000,data_75.txt,MergeSort,28444,1536405,1536405
random,100000,data_76.txt,InsertionSort,7588352,2499865196,2499765207
random,100000,data_76.txt,QuickSort,13636,1963891,995499
random,100000,data_76.txt,MergeSort,29107,1536278,1536278
random,100000,data_77.txt,InsertionSort,7290933,2499655773,2499555781
random,100000,data_77.txt,QuickSort,13355,2099253,1092139
random,100000,data_77.txt,MergeSort,27753,1536505,1536505
random,100000,data_78.txt,InsertionSort,7458820,2502186827,2502086844
random,100000,data_78.txt,QuickSort,12976,1946389,921386
random,100000,data_78.txt,MergeSort,27663,1536142,1536142
random,100000,data_79.txt,InsertionSort,7381494,2500782830,2500682839
random,100000,data_79.txt,QuickSort,12771,2000972,934883
random,100000,data_79.txt,MergeSort,27825,1536500,1536500
random,100000,data_8.txt,InsertionSort,7394814,2503229370,2503129380
random,100000,data_8.txt,QuickSort,13016,2075838,973753
random,100000,data_8.txt,MergeSort,27661,1536238,1536238
random,100000,data_80.txt,InsertionSort,7373915,2502265769,2502165780
random,100000,data_80.txt,QuickSort,13582,2150729,1042276
random,100000,data_80.txt,MergeSort,27722,1536406,1536406
random,100000,data_81.txt,InsertionSort,7278662,2502803803,2502703812
random,100000,data_81.txt,QuickSort,13453,2058032,1104467
random,100000,data_81.txt,MergeSort,27600,1536471,1536471
random,100000,data_82.txt,InsertionSort,7281789,2500531228,2500431239
random,100000,data_82.txt,QuickSort,12965,2013319,985191
random,100000,data_82.txt,MergeSort,27769,1536336,1536336
random,100000,data_83.txt,InsertionSort,7364033,2505840655,2505740665
random,100000,data_83.txt,QuickSort,13883,2111562,1030969
random,100000,data_83.txt,MergeSort,27599,1536378,1536378
random,100000,data_84.txt,InsertionSort,7332638,2501122963,2501022971
random,100000,data_84.txt,QuickSort,13440,2038121,1077190
random,100000,data_84.txt,MergeSort,27630,1536091,1536091
random,100000,data_85.txt,InsertionSort,7358887,2507910350,2507810359
random,100000,data_85.txt,QuickSort,13524,2049496,1107840
random,100000,data_85.txt,MergeSort,27853,1536254,1536254
random,100000,data_86.txt,InsertionSort,7412803,2507977911,2507877924
random,100000,data_86.txt,QuickSort,13337,2062615,1083651
random,100000,data_86.txt,MergeSort,27950,1536382,1536382
random,100000,data_87.txt,InsertionSort,7482636,2504736709,2504636720
random,100000,data_87.txt,QuickSort,13021,1993835,980565
random,100000,data_87.txt,MergeSort,28145,1536293,1536293
random,100000,data_88.txt,InsertionSort,7548640,2510114283,2510014292
random,100000,data_88.txt,QuickSort,13368,2003745,1019025
random,100000,data_88.txt,MergeSort,28277,1536335,1536335
random,100000,data_89.txt,InsertionSort,7430799,2497511638,2497411650
random,100000,data_89.txt,QuickSort,13945,2067871,1128689
random,100000,data_89.txt,MergeSort,28349,1536103,1536103
random,100000,data_9.txt,InsertionSort,7451538,2495035775,2494935790
random,100000,data_9.txt,QuickSort,13430,2102651,1050057
random,100000,data_9.txt,MergeSort,27941,1536411,1536411
random,100000,data_90.txt,InsertionSort,7412034,2501417029,2501317043
random,100000,data_90.txt,QuickSort,12975,1939678,1005899
random,100000,data_90.txt,MergeSort,27652,1536418,1536418
random,100000,data_91.txt,InsertionSort,7418700,2497474437,2497374449
random,100000,data_91.txt,QuickSort,13430,2020645,1074405
random,100000,data_91.txt,MergeSort,28138,1536641,1536641
random,100000,data_92.txt,InsertionSort,7331434,2497523964,2497423979
random,100000,data_92.txt,QuickSort,13038,1990594,989902
random,100000,data_92.txt,MergeSort,27644,1536229,1536229
random,100000,data_93.txt,InsertionSort,7315300,2502643398,2502543407
random,100000,data_93.txt,QuickSort,13462,2015387,1035425
random,100000,data_93.txt,MergeSort,27978,1536378,1536378
random,100000,data_94.txt,InsertionSort,7300168,2487998555,2487898569
random,100000,data_94.txt,QuickSort,13402,1973870,955002
random,100000,data_94.txt,MergeSort,27525,1536320,1536320
random,100000,data_95.txt,InsertionSort,7312401,2501249021,2501149034
random,100000,data_95.txt,QuickSort,13316,2021543,1007637
random,100000,data_95.txt,MergeSort,27591,1535772,1535772
random,100000,data_96.txt,InsertionSort,7421137,2508360796,2508260806
random,100000,data_96.txt,QuickSort,13008,1995487,994330
random,100000,data_96.txt,MergeSort,27435,1536633,1536633
random,100000,data_97.txt,InsertionSort,7414143,2494785149,2494685167
random,100000,data_97.txt,QuickSort,13243,2007877,988191
random,100000,data_97.txt,MergeSort,28018,1536678,1536678
random,100000,data_98.txt,InsertionSort,7404832,2494899317,2494799327
random,100000,data_98.txt,QuickSort,12879,2064427,946878
random,100000,data_98.txt,MergeSort,27796,1536485,1536485
random,100000,data_99.txt,InsertionSort,7356682,2505967902,2505867915
random,100000,data_99.txt,QuickSort,13113,1978526,980571
random,100000,data_99.txt,MergeSort,27772,1536461,1536461
nearly,1000,data_0.txt,InsertionSort,24,7147,6148
nearly,1000,data_0.txt,QuickSort,917,183179,130203
nearly,1000,data_0.txt,MergeSort,238,6773,6773
nearly,1000,data_1.txt,InsertionSort,34,9233,8234
nearly,1000,data_1.txt,QuickSort,651,139489,117092
nearly,1000,data_1.txt,MergeSort,200,6678,6678
nearly,1000,data_10.txt,InsertionSort,32,8235,7236
nearly,1000,data_10.txt,QuickSort,314,106140,45016
nearly,1000,data_10.txt,MergeSort,191,6826,6826
nearly,1000,data_100.txt,InsertionSort,37,9263,8264
nearly,1000,data_100.txt,QuickSort,755,158233,137499
nearly,1000,data_100.txt,MergeSort,185,6649,6649
nearly,1000,data_101.txt,InsertionSort,31,9327,8328
nearly,1000,data_101.txt,QuickSort,536,125582,96378
nearly,1000,data_101.txt,MergeSort,198,6669,6669
nearly,1000,data_102.txt,InsertionSort,30,7755,6756
nearly,1000,data_102.txt,QuickSort,425,106024,72990
nearly,1000,data_102.txt,MergeSort,181,6669,6669
nearly,1000,data_103.txt,InsertionSort,23,7251,6252
nearly,1000,data_103.txt,QuickSort,308,85438,48620
nearly,1000,data_103.txt,MergeSort,182,6695,6695
nearly,1000,data_104.txt,InsertionSort,29,7547,6548
nearly,1000,data_104.txt,QuickSort,231,81548,28781
nearly,1000,data_104.txt,MergeSort,186,6531,6531
nearly,1000,data_105.txt,InsertionSort,33,9759,8760
nearly,1000,data_105.txt,QuickSort,371,129241,41048
nearly,1000,data_105.txt,MergeSort,196,6682,6682
nearly,1000,data_106.txt,InsertionSort,27,7951,6952
nearly,1000,data_106.txt,QuickSort,714,156451,126851
nearly,1000,data_106.txt,MergeSort,191,6733,6733
nearly,1000,data_107.txt,InsertionSort,31,8779,7780
nearly,1000,data_107.txt,QuickSort,667,163302,123052
nearly,1000,data_107.txt,MergeSort,184,6355,6355
nearly,1000,data_108.txt,InsertionSort,28,8903,7904
nearly,1000,data_108.txt,QuickSort,846,180027,172722
nearly,1000,data_108.txt,MergeSort,181,6261,6261
nearly,1000,data_109.txt,InsertionSort,30,9129,8130
nearly,1000,data_109.txt,QuickSort,507,137660,82732
nearly,1000,data_109.txt,MergeSort,181,6508,6508
nearly,1000,data_11.txt,InsertionSort,20,5463,4464
nearly,1000,data_11.txt,QuickSort,1116,224292,215925
nearly,1000,data_11.txt,MergeSort,182,6319,6319
nearly,1000,data_110.txt,InsertionSort,38,9033,8034
nearly,1000,data_110.txt,QuickSort,763,141162,136973
nearly,1000,data_110.txt,MergeSort,190,6442,6442
nearly,1000,data_111.txt,InsertionSort,40,10833,9834
nearly,1000,data_111.txt,QuickSort,636,143410,100897
nearly,1000,data_111.txt,MergeSort,184,6691,6691
nearly,1000,data_112.txt,InsertionSort,32,9237,8238
nearly,1000,data_112.txt,QuickSort,410,113661,64617
nearly,1000,data_112.txt,MergeSort,182,6725,6725
nearly,1000,data_113.txt,InsertionSort,21,6743,5744
nearly,1000,data_113.txt,QuickSort,574,129231,107399
nearly,1000,data_113.txt,MergeSort,191,6668,6668
nearly,1000,data_114.txt,InsertionSort,28,7399,6400
nearly,1000,data_114.txt,QuickSort,443,112284,76255
nearly,1000,data_114.txt,MergeSort,181,6427,6427
nearly,1000,data_115.txt,InsertionSort,21,6897,5898
nearly,1000,data_115.txt,QuickSort,314,80037,53745
nearly,1000,data_115.txt,MergeSort,182,6705,6705
nearly,1000,data_116.txt,InsertionSort,24,7707,6708
nearly,1000,data_116.txt,QuickSort,602,111022,88819
nearly,1000,data_116.txt,MergeSort,181,6642,6642
nearly,1000,data_117.txt,InsertionSort,31,8253,7254
nearly,1000,data_117.txt,QuickSort,975,205108,188881
nearly,1000,data_117.txt,MergeSort,186,6427,6427
nearly,1000,data_118.txt,InsertionSort,29,7941,6942
nearly,1000,data_118.txt,QuickSort,360,94358,54293
nearly,1000,data_118.txt,MergeSort,182,6883,6883
nearly,1000,data_119.txt,InsertionSort,20,6483,5484
nearly,1000,data_119.txt,QuickSort,481,121270,88691
nearly,1000,data_119.txt,MergeSort,174,6366,6366
nearly,1000,data_12.txt,InsertionSort,26,7945,6946
nearly,1000,data_12.txt,QuickSort,507,123646,93098
nearly,1000,data_12.txt,MergeSort,174,6525,6525
nearly,1000,data_120.txt,InsertionSort,23,7737,6738
nearly,1000,data_120.txt,QuickSort,593,147192,108041
nearly,1000,data_120.txt,MergeSort,179,6911,6911
nearly,1000,data_121.txt,InsertionSort,32,9355,8356
nearly,1000,data_121.txt,QuickSort,387,92741,67833
nearly,1000,data_121.txt,MergeSort,175,6546,6546
nearly,1000,data_122.txt,InsertionSort,21,6753,5754
nearly,1000,data_122.txt,QuickSort,261,98955,37415
nearly,1000,data_122.txt,MergeSort,178,6539,6539
nearly,1000,data_123.txt,InsertionSort,25,8113,7114
nearly,1000,data_123.txt,QuickSort,389,108010,75696
nearly,1000,data_123.txt,MergeSort,175,6866,6866
nearly,1000,data_124.txt,InsertionSort,25,8625,7626
nearly,1000,data_124.txt,QuickSort,554,119716,100876
nearly,1000,data_124.txt,MergeSort,177,6796,6796
nearly,1000,data_125.txt,InsertionSort,29,7967,6968
nearly,1000,data_125.txt,QuickSort,258,67996,45297
nearly,1000,data_125.txt,MergeSort,174,6572,6572
nearly,1000,data_126.txt,InsertionSort,20,6169,5170
nearly,1000,data_126.txt,QuickSort,342,116451,49833
nearly,1000,data_126.txt,MergeSort,172,6608,6608
nearly,1000,data_127.txt,InsertionSort,27,8483,7484
nearly,1000,data_127.txt,QuickSort,485,112882,92585
nearly,1000,data_127.txt,MergeSort,180,6791,6791
nearly,1000,data_128.txt,InsertionSort,28,8317,7318
nearly,1000,data_128.txt,QuickSort,590,163137,103017
nearly,1000,data_128.txt,MergeSort,194,6425,6425
nearly,1000,data_129.txt,InsertionSort,25,6823,5824
nearly,1000,data_129.txt,QuickSort,400,89018,69479
nearly,1000,data_129.txt,MergeSort,182,6575,6575
nearly,1000,data_13.txt,InsertionSort,23,6513,5514
nearly,1000,data_13.txt,QuickSort,499,128172,97129
nearly,1000,data_13.txt,MergeSort,246,6525,6525
nearly,1000,data_130.txt,InsertionSort,15,4131,3132
nearly,1000,data_130.txt,QuickSort,727,155207,145916
nearly,1000,data_130.txt,MergeSort,191,6334,6334
nearly,1000,data_131.txt,InsertionSort,20,6417,5418
nearly,1000,data_131.txt,QuickSort,378,81048,68498
nearly,1000,data_131.txt,MergeSort,172,6538,6538
nearly,1000,data_132.txt,InsertionSort,24,8225,7226
nearly,1000,data_132.txt,QuickSort,302,73762,54536
nearly,1000,data_132.txt,MergeSort,175,6904,6904
nearly,1000,data_133.txt,InsertionSort,31,9191,8192
nearly,1000,data_133.txt,QuickSort,368,95534,67665
nearly,1000,data_133.txt,MergeSort,179,6859,6859
nearly,1000,data_134.txt,InsertionSort,29,8707,7708
nearly,1000,data_134.txt,QuickSort,547,121868,105643
nearly,1000,data_134.txt,MergeSort,186,6537,6537
nearly,1000,data_135.txt,InsertionSort,18,5987,4988
nearly,1000,data_135.txt,QuickSort,277,164565,14759
nearly,1000,data_135.txt,MergeSort,178,6578,6578
nearly,1000,data_136.txt,InsertionSort,39,10229,9230
nearly,1000,data_136.txt,QuickSort,1038,219597,208854
nearly,1000,data_136.txt,MergeSort,188,6512,6512
nearly,1000,data_137.txt,InsertionSort,20,6865,5866
nearly,1000,data_137.txt,QuickSort,369,112516,53194
nearly,1000,data_137.txt,MergeSort,175,6609,6609
nearly,1000,data_138.txt,InsertionSort,24,8341,7342
nearly,1000,data_138.txt,QuickSort,876,185803,175056
nearly,1000,data_138.txt,MergeSort,197,6613,6613
nearly,1000,data_139.txt,InsertionSort,24,6781,5782
nearly,1000,data_139.txt,QuickSort,765,169282,135143
nearly,1000,data_139.txt,MergeSort,190,6382,6382
nearly,1000,data_14.txt,InsertionSort,24,7381,6382
nearly,1000,data_14.txt,QuickSort,545,114738,96499
nearly,1000,data_14.txt,MergeSort,187,6706,6706
nearly,1000,data_140.txt,InsertionSort,29,8399,7400
nearly,1000,data_140.txt,QuickSort,212,63731,30147
nearly,1000,data_140.txt,MergeSort,230,6957,6957
nearly,1000,data_141.txt,InsertionSort,26,8707,7708
nearly,1000,data_141.txt,QuickSort,486,109556,87905
nearly,1000,data_141.txt,MergeSort,184,6705,6705
nearly,1000,data_142.txt,InsertionSort,34,9375,8376
nearly,1000,data_142.txt,QuickSort,174,70369,17072
nearly,1000,data_142.txt,MergeSort,178,6934,6934
nearly,1000,data_143.txt,InsertionSort,27,6927,5928
nearly,1000,data_143.txt,QuickSort,883,195794,164560
nearly,1000,data_143.txt,MergeSort,189,6499,6499
nearly,1000,data_144.txt,InsertionSort,23,7283,6284
nearly,1000,data_144.txt,QuickSort,966,198839,190418
nearly,1000,data_144.txt,MergeSort,192,6391,6391
nearly,1000,data_145.txt,InsertionSort,29,9009,8010
